phenotype	snp	covariates	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	formula	expanded_formula	note
348.4	FHOD3	sex	-0.0673794898816005	0.119100173800424	0.934840371551963	0.571571923284033	logistic	392329	166	392163	0.817517505966182	0.321782228690716	930	`348.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
348.7	FHOD3	sex	0.0394515561340456	0.0728654050314403	1.04024010441214	0.588210856721423	logistic	392590	427	392163	0.814696144542456	0.32179754960646	932	`348.7` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
348.8	FHOD3	sex	0.0628108273473242	0.113994697344588	1.06482538433444	0.58163518329752	logistic	392336	173	392163	0.812118997993335	0.321794329350353	931	`348.8` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
348.9	FHOD3	sex	-0.0605843425564666	0.0674369090348938	0.941214381243472	0.368980053726845	logistic	392680	517	392163	0.823219647783697	0.321770907609249	931	`348.9` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
349	FHOD3	sex	-0.0466119874131435	0.0699360614786525	0.954457667339614	0.505095195991556	logistic	392641	478	392163	0.806965618966328	0.321776126283297	933	`349` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
350	FHOD3	sex	-0.0611734794981488	0.0243970864444275	0.94066004038881	0.0121619817403945	logistic	408591	3984	404607	0.869411029905801	0.321777767988037	988	`350` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
350.1	FHOD3	sex	-0.0772892357223515	0.0451376878178911	0.92562209191086	0.0868415073903155	logistic	405770	1163	404607	0.889983232140155	0.32185967419967	977	`350.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
350.2	FHOD3	sex	-0.0443409525631683	0.0299576238641057	0.956627737184394	0.138840563009575	logistic	407224	2617	404607	0.866472645245253	0.32184497966721	986	`350.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
350.3	FHOD3	sex	-0.0699191820499121	0.0723979755031052	0.932469177108214	0.334163505559294	logistic	405057	450	404607	0.87893488673209	0.321890499361818	975	`350.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
350.5	FHOD3	sex	-0.702674586475636	0.393275304536806	0.495258918011306	0.073982041795416	logistic	404628	21	404607	0.881154697410526	0.32190060994296	975	`350.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
350.6	FHOD3	sex	-0.508444365014376	0.231683988540171	0.601430457720013	0.0281951906712693	logistic	404661	54	404607	0.882383284179963	0.321894128665723	975	`350.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
351	FHOD3	sex	0.0041684111520967	0.0130717094341935	1.00417711106193	0.749811451574681	logistic	405820	13935	391885	0.867715176403229	0.321759647134197	982	`351` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
352	FHOD3	sex	0.0470355637399675	0.0371533856485077	1.04815928488107	0.205519080791178	logistic	393529	1644	391885	0.85510309508709	0.321762817988001	959	`352` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
352.1	FHOD3	sex	0.0808732008273839	0.0631024079405481	1.08423340795117	0.199976577226225	logistic	392447	562	391885	0.84228741403616	0.321745356697847	957	`352.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
352.2	FHOD3	sex	0.0302418293710578	0.0471433167393251	1.03070375825903	0.521206261803734	logistic	392910	1025	391885	0.84567182281918	0.321736529994146	957	`352.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
353	FHOD3	sex	0.00197852307902189	0.0390941277245979	1.00198048164729	0.959636920467419	logistic	393392	1507	391885	0.803621492397643	0.321721082279253	959	`353` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
353.1	FHOD3	sex	-0.133716532857228	0.132360736890548	0.874838017291604	0.312378792247957	logistic	392023	138	391885	0.833863554063158	0.321709440517521	955	`353.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
353.2	FHOD3	sex	-0.0945718074317805	0.18706690839324	0.909762404578663	0.613172094507831	logistic	391953	68	391885	0.825634881745824	0.321715868994497	955	`353.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
355	FHOD3	sex	-0.179602634827392	0.258112290380109	0.835602184655939	0.486534426104406	logistic	391922	37	391885	0.8320041138244	0.321715800592975	955	`355` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
355.1	FHOD3	sex	NA	NA	NA	NA	NA	391885	NA	NA	NA	NA	955	NA	NA	 [Note: Column(s) dropped due to lack of variability:  355.1 ] [Error: non-varying phenotype or genotype]
356	FHOD3	sex	-0.225981541714017	0.116929643694954	0.797732826310424	0.0532820002158232	logistic	406259	184	406075	0.851259637727273	0.321829177938212	981	`356` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
357	FHOD3	sex	-0.0458486410081363	0.035555601870055	0.955186527319639	0.197227322073678	logistic	407931	1856	406075	0.865387810091457	0.321804422806798	984	`357` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
358	FHOD3	sex	-0.0861298681124564	0.0986095766343279	0.917475072726953	0.382421531202432	logistic	406319	244	406075	0.857022292263311	0.321839490646512	982	`358` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
358.1	FHOD3	sex	-0.0688419518231608	0.104692430905783	0.933474202315887	0.510818467505158	logistic	406290	215	406075	0.856748615135987	0.321842772403948	982	`358.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
359	FHOD3	sex	-0.0410287518828616	0.0750606368096866	0.959801533449815	0.584648004768906	logistic	406489	414	406075	0.857163841815505	0.321841427443301	981	`359` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
359.1	FHOD3	sex	-0.0054041555221497	0.127309050580807	0.99461042065717	0.966140681803224	logistic	406217	142	406075	0.853542239161184	0.321850144134785	981	`359.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
359.2	FHOD3	sex	-0.0395104781857054	0.0898114773221052	0.961259881678277	0.659990105656052	logistic	406364	289	406075	0.856917610763602	0.32184445472532	980	`359.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
360	FHOD3	sex	-0.072743695038	0.0780982656125174	0.929839121867594	0.351627023966307	logistic	394648	387	394261	0.847327738523756	0.321832367071416	951	`360` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
360.2	FHOD3	sex	0.0167591733735293	0.0906447111711109	1.01690039614219	0.853316415942257	logistic	394539	278	394261	0.843713758678111	0.321850311376062	951	`360.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
360.3	FHOD3	sex	-0.732290229335804	0.307506597590821	0.480806570862201	0.0172478837296272	logistic	394296	35	394261	0.828626835289588	0.321835626027147	951	`360.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
361	FHOD3	sex	0.0127550709552804	0.0250690045457851	1.01283676383615	0.610893497607288	logistic	397934	3673	394261	0.856438120973017	0.321871214824569	958	`361` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
361.1	FHOD3	sex	-0.0187534605251143	0.0376152574128029	0.981421291508874	0.618089431762245	logistic	395902	1641	394261	0.842849460711466	0.321829644710054	957	`361.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
361.2	FHOD3	sex	-0.22226283621152	0.167977188039264	0.800704882436893	0.185777939068535	logistic	394350	89	394261	0.837538276459591	0.321837200456447	951	`361.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
362	FHOD3	sex	-0.0191429479655092	0.0212088152004746	0.981039114673465	0.366741446693599	logistic	398313	5206	393107	0.806687304420402	0.32181475372383	963	`362` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
362.1	FHOD3	sex	NA	NA	NA	NA	logistic	393110	3	393107	0.821478714819353	0.321869196916893	949	`362.1` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
362.2	FHOD3	sex	-0.00709758197484632	0.0267783148375696	0.992927546374779	0.790971242721772	logistic	396343	3236	393107	0.826644009625777	0.32185758295214	961	`362.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
362.21	FHOD3	sex	NA	NA	NA	NA	NA	393107	NA	NA	NA	NA	949	NA	NA	 [Note: Column(s) dropped due to lack of variability:  362.21 ] [Error: non-varying phenotype or genotype]
362.22	FHOD3	sex	NA	NA	NA	NA	NA	393107	NA	NA	NA	NA	949	NA	NA	 [Note: Column(s) dropped due to lack of variability:  362.22 ] [Error: non-varying phenotype or genotype]
362.23	FHOD3	sex	NA	NA	NA	NA	NA	393107	NA	NA	NA	NA	949	NA	NA	 [Note: Column(s) dropped due to lack of variability:  362.23 ] [Error: non-varying phenotype or genotype]
362.26	FHOD3	sex	NA	NA	NA	NA	NA	393107	NA	NA	NA	NA	949	NA	NA	 [Note: Column(s) dropped due to lack of variability:  362.26 ] [Error: non-varying phenotype or genotype]
362.27	FHOD3	sex	NA	NA	NA	NA	NA	393107	NA	NA	NA	NA	949	NA	NA	 [Note: Column(s) dropped due to lack of variability:  362.27 ] [Error: non-varying phenotype or genotype]
362.29	FHOD3	sex	-0.00709758197484632	0.0267783148375696	0.992927546374779	0.790971242721772	logistic	396343	3236	393107	0.826644009625777	0.32185758295214	961	`362.29` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
362.3	FHOD3	sex	-0.216033337744534	0.115416697577904	0.805708440923568	0.0612386393899576	logistic	393295	188	393107	0.827596706296286	0.321847468185459	950	`362.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
362.31	FHOD3	sex	-0.25373075573932	0.147542301380683	0.775900680730665	0.085484202024725	logistic	393224	117	393107	0.82336223408524	0.321853447398938	949	`362.31` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
362.4	FHOD3	sex	-0.0757888275775407	0.0471314247870165	0.927011945249475	0.107828224836751	logistic	394173	1066	393107	0.825060707247405	0.321824427345353	949	`362.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
362.5	FHOD3	sex	NA	NA	NA	NA	NA	393107	NA	NA	NA	NA	949	NA	NA	 [Note: Column(s) dropped due to lack of variability:  362.5 ] [Error: non-varying phenotype or genotype]
362.6	FHOD3	sex	-0.057560952565401	0.109967002745071	0.944064345488924	0.600669203897259	logistic	393301	194	393107	0.826495846257289	0.321862898899316	950	`362.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
362.7	FHOD3	sex	-0.101852716857019	0.158481230758338	0.903162562494337	0.520431763261848	logistic	393202	95	393107	0.814666682833332	0.321863825718079	949	`362.7` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
362.8	FHOD3	sex	-0.157804916101206	0.133506180888804	0.85401637056178	0.237203887044795	logistic	393244	137	393107	0.818807937149501	0.321857421855133	949	`362.8` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
362.9	FHOD3	sex	NA	NA	NA	NA	NA	393107	NA	NA	NA	NA	949	NA	NA	 [Note: Column(s) dropped due to lack of variability:  362.9 ] [Error: non-varying phenotype or genotype]
363	FHOD3	sex	-0.0773409467790936	0.101166334948496	0.925574228251894	0.444573554423311	logistic	394492	231	394261	0.835035906560775	0.321837958691178	951	`363` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
363.3	FHOD3	sex	-0.121269172569284	0.156655430505414	0.885795495650915	0.438863338968799	logistic	394359	98	394261	0.826193727039825	0.321841266460256	951	`363.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
363.4	FHOD3	sex	-0.555403792412421	0.291547873165665	0.573840501967642	0.0567777999222066	logistic	394296	35	394261	0.832349414038451	0.32183816219287	951	`363.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
364	FHOD3	sex	-0.0153021270656932	0.0502872633239645	0.984814355579729	0.760903695309557	logistic	395176	915	394261	0.835563624152966	0.321840142113894	951	`364` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
364.1	FHOD3	sex	0.0713618960535834	0.131827764626586	1.07396982098848	0.588282382324394	logistic	394390	129	394261	0.835492664293934	0.321852734602804	951	`364.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
364.2	FHOD3	sex	-0.115357701717893	0.150446392624354	0.891047357724466	0.443218587376337	logistic	394367	106	394261	0.821009110624998	0.321841076966379	951	`364.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
364.4	FHOD3	sex	0.0116101394043637	0.0905629112415573	1.0116777986638	0.897990925662115	logistic	394540	279	394261	0.84134908479253	0.321849495615147	951	`364.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
364.41	FHOD3	sex	0.146041303361488	0.151062156153282	1.15724398513035	0.333662524578701	logistic	394357	96	394261	0.833959540707383	0.321855577560434	951	`364.41` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
364.5	FHOD3	sex	-0.0204702515321381	0.0884271557306412	0.9797378417407	0.816931963770271	logistic	394557	296	394261	0.833646677253428	0.32184449902042	951	`364.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
364.51	FHOD3	sex	NA	NA	NA	NA	NA	394261	NA	NA	NA	NA	951	NA	NA	 [Note: Column(s) dropped due to lack of variability:  364.51 ] [Error: non-varying phenotype or genotype]
364.9	FHOD3	sex	-0.0537679416879226	0.130738589359477	0.947651991509326	0.680879712786571	logistic	394398	137	394261	0.834445718530151	0.321843670606849	951	`364.9` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
365	FHOD3	sex	-0.0327744666333081	0.0197968873295824	0.9677567964267	0.0978157488266249	logistic	400280	6019	394261	0.853718702823355	0.321739782152493	971	`365` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
365.1	FHOD3	sex	-0.043624148760283	0.0402402821557214	0.95731369740443	0.278324221117542	logistic	395707	1446	394261	0.835271723500789	0.321812603769961	957	`365.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
365.11	FHOD3	sex	-0.043624148760283	0.0402402821557214	0.95731369740443	0.278324221117542	logistic	395707	1446	394261	0.835271723500789	0.321812603769961	957	`365.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
365.2	FHOD3	sex	-0.0719343689359044	0.0509591511231245	0.930591969548217	0.158065279458773	logistic	395171	910	394261	0.823011328795389	0.321812582401036	955	`365.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
365.5	FHOD3	sex	NA	NA	NA	NA	NA	394261	NA	NA	NA	NA	951	NA	NA	 [Note: Column(s) dropped due to lack of variability:  365.5 ] [Error: non-varying phenotype or genotype]
366	FHOD3	sex	-0.0141875330442713	0.00954000496446701	0.98591263572721	0.136972024673998	logistic	408641	27153	381488	0.869802509087046	0.321766538355182	988	`366` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
366.1	FHOD3	sex	0.19610762801348	0.174414347314547	1.21665784475473	0.260852766667123	logistic	381559	71	381488	0.815057767476439	0.321976417801703	929	`366.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
366.2	FHOD3	sex	-0.0218116057719977	0.0140014020410205	0.978424547226223	0.119276911845252	logistic	393672	12184	381488	0.923799480280158	0.321823751752728	954	`366.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
366.3	FHOD3	sex	0.000671626562118465	0.143196881686626	1.00067185215374	0.996257750214298	logistic	381600	112	381488	0.810550435073885	0.321968029350105	929	`366.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
367	FHOD3	sex	-0.0855451650307256	0.0272562112609937	0.91801168009209	0.00169782072471083	logistic	408641	3215	405426	0.869802509087046	0.321766538355182	988	`367` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
367.1	FHOD3	sex	-0.0972846148181371	0.0373696000398838	0.907297739000708	0.00923287063351832	logistic	407138	1712	405426	0.83937970252843	0.321823312979874	987	`367.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
367.2	FHOD3	sex	-0.14978280107714	0.0954763996951157	0.860894941574014	0.116695951585854	logistic	405693	267	405426	0.837374268618539	0.32188995126857	982	`367.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
367.4	FHOD3	sex	-0.136079334130645	0.288840188524817	0.872773389024002	0.637552708541228	logistic	408641	29	408612	0.869802509087046	0.321766538355182	988	`367.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
367.8	FHOD3	sex	-0.127495002361016	0.0837337599400788	0.880297815233906	0.127852891896848	logistic	405770	344	405426	0.836190519181963	0.32188801537817	981	`367.8` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
367.9	FHOD3	sex	-0.0585548643927351	0.0518360067859656	0.943126494917771	0.258637401253109	logistic	406301	875	405426	0.865790198365372	0.321883283575477	981	`367.9` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
368	FHOD3	sex	-0.0713558175173173	0.0250368304667304	0.931130520627048	0.00437145589455099	logistic	408241	3795	404446	0.863242321320809	0.321769493999868	987	`368` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
368.1	FHOD3	sex	-0.0887697985154861	0.056267851566709	0.915056196625529	0.114650849237568	logistic	405197	751	404446	0.869859620069249	0.321876766116235	979	`368.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
368.2	FHOD3	sex	-0.0591769928315432	0.051546748096444	0.942539931581675	0.250957944378454	logistic	405331	885	404446	0.853989194887934	0.321883843081334	981	`368.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
368.3	FHOD3	sex	-0.0519569010120701	0.106606174528901	0.949369782837976	0.625994489652869	logistic	404652	206	404446	0.863040222112289	0.321906230538833	980	`368.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
368.4	FHOD3	sex	-0.0701694535919706	0.0734683975907388	0.932235835809898	0.339528594616658	logistic	404883	437	404446	0.87773693325847	0.321895461157915	980	`368.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
368.5	FHOD3	sex	NA	NA	NA	NA	logistic	404454	8	404446	0.876377380081611	0.321912998758821	979	`368.5` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
368.7	FHOD3	sex	NA	NA	NA	NA	logistic	404449	3	404446	0.87502282601241	0.321912033408415	979	`368.7` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
368.9	FHOD3	sex	-0.0802099092590976	0.0546352459071085	0.922922596054011	0.142077535125732	logistic	405240	794	404446	0.875016375527038	0.321878393051031	982	`368.9` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
368.91	FHOD3	sex	NA	NA	NA	NA	NA	404446	NA	NA	NA	NA	979	NA	NA	 [Note: Column(s) dropped due to lack of variability:  368.91 ] [Error: non-varying phenotype or genotype]
369	FHOD3	sex	-0.020500831725424	0.0577090689605391	0.979707881626226	0.722406398919009	logistic	398334	696	397638	0.930472338748212	0.32197351970959	965	`369` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
369.2	FHOD3	sex	-0.109157830967848	0.126751950501889	0.896588896837009	0.389132022123832	logistic	397787	149	397638	0.928463599257632	0.321972563205937	964	`369.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
369.5	FHOD3	sex	-0.0173587580307578	0.0899285184216069	0.982791037203989	0.846936726304781	logistic	397924	286	397638	0.93037967857084	0.321978568771926	963	`369.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
370	FHOD3	sex	-0.0122908872573679	0.0830196211072017	0.98778433719028	0.882304902362766	logistic	397973	335	397638	0.928353859542757	0.321979129237411	963	`370` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
370.1	FHOD3	sex	0.0165419734657428	0.115247411728055	1.01667954945473	0.88586810842859	logistic	397810	172	397638	0.928474734817577	0.321982856137352	963	`370.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
370.2	FHOD3	sex	NA	NA	NA	NA	NA	397638	NA	NA	NA	NA	963	NA	NA	 [Note: Column(s) dropped due to lack of variability:  370.2 ] [Error: non-varying phenotype or genotype]
370.3	FHOD3	sex	-0.132495928427165	0.266573677549351	0.875906500416056	0.619165744047038	logistic	397672	34	397638	0.929303808437557	0.321978917298678	963	`370.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
370.31	FHOD3	sex	NA	NA	NA	NA	NA	397638	NA	NA	NA	NA	963	NA	NA	 [Note: Column(s) dropped due to lack of variability:  370.31 ] [Error: non-varying phenotype or genotype]
371	FHOD3	sex	-0.0297895497921303	0.0266759013071243	0.970649785504449	0.26411346588459	logistic	400927	3289	397638	0.92132195701278	0.321927682595585	971	`371` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
371.1	FHOD3	sex	-0.135587545181661	0.0650214704854739	0.873202714891897	0.0370444872490541	logistic	398211	573	397638	0.924319249818223	0.321939876095839	966	`371.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
371.2	FHOD3	sex	-0.0364251675252233	0.257877496269188	0.964230246932228	0.887672535999619	logistic	397673	35	397638	0.929911960681801	0.321980622270056	963	`371.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
371.21	FHOD3	sex	NA	NA	NA	NA	NA	397638	NA	NA	NA	NA	963	NA	NA	 [Note: Column(s) dropped due to lack of variability:  371.21 ] [Error: non-varying phenotype or genotype]
371.3	FHOD3	sex	-0.00350557947616697	0.0298097538097636	0.996500557893791	0.906385869475746	logistic	400243	2605	397638	0.924544497200244	0.321975649792751	968	`371.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
371.33	FHOD3	sex	0.235778964787864	0.327033732844406	1.26589447198782	0.470932761911747	logistic	397658	20	397638	0.929126889679795	0.321983966121642	963	`371.33` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
371.9	FHOD3	sex	NA	NA	NA	NA	logistic	397652	14	397638	0.92954731903622	0.321980022733445	963	`371.9` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
